tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,short_url,favorite_count,media_type,media_url,retweet_count,has_prediction,has_error
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,https://t.co/IOdgfnSE9G,9340,photo,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,2059,True,False
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,https://t.co/YIJo7X7K9J,31028,photo,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,9661,True,False
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,https://t.co/z1VRj1cYZf,10007,photo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,2094,True,False
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",https://twitter.com/dog_rates/status/813812741911748608/photo/1,14,10,Gary,None,https://t.co/uBnQTNEeGg,39175,photo,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,15570,True,False
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,https://t.co/OuaVvVkwJ1,9005,photo,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1957,True,False
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,https://twitter.com/dog_rates/status/813217897535406080/photo/1,13,10,Atlas,None,https://t.co/DVYIZOnO81,20164,photo,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,8104,True,False
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None,doggo,https://t.co/cD967DjnIn,9898,photo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1999,True,False
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,None,https://t.co/rvSANEsQZJ,21391,photo,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,4849,True,False
813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,https://t.co/bxGwkJa2kE,10064,photo,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,2125,True,False
813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,https://twitter.com/dog_rates/status/813157409116065792/photo/1,12,10,Layla,None,https://t.co/hwhCbhCjnV,8364,photo,https://pbs.twimg.com/media/C0jqVVdWIAAZbYV.jpg,2462,True,False
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,https://twitter.com/dog_rates/status/813142292504645637/photo/1,13,10,None,None,https://t.co/KK4XQK9SPi,9074,photo,https://pbs.twimg.com/media/C0jcmOMUAAAuitE.jpg,2624,True,False
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,https://twitter.com/dog_rates/status/813127251579564032/photo/1,11,10,None,doggo,https://t.co/BzITyGw3JA,12792,photo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,3476,True,False
813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,https://t.co/zfdaGZlweq,11161,photo,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,3065,True,False
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,https://t.co/soNL00XWVu,11353,photo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,4009,True,False
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,https://twitter.com/dog_rates/status/813081950185472002/photo/1,11,10,Baron,None,https://t.co/PjulYEXTvg,10652,photo,https://pbs.twimg.com/media/C0ilsa0WEAADQEG.jpg,3077,True,False
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,https://t.co/syuTXARdtN,8586,photo,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,2158,True,False
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,https://t.co/AIMF8ouzvl,22606,photo,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,8146,True,False
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,https://twitter.com/dog_rates/status/812781120811126785/photo/1,10,10,Swagger,None,https://t.co/lXFM1l22bG,8170,photo,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,2121,True,False
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,https://t.co/AbBDuGZUpp,7146,photo,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1592,True,False
812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,None,None,https://t.co/LRCTJpnCnS ,6557,photo,https://pbs.twimg.com/media/C0aXTLrWQAAPuJQ.jpg,1362,True,False
812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,https://t.co/BAJrfPvtux,8619,photo,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,2138,True,False
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,https://twitter.com/dog_rates/status/812372279581671427/photo/1,13,10,Moe,None,https://t.co/gCnAeL2mvT,14787,photo,https://pbs.twimg.com/media/C0YgO20WgAAPhsf.jpg,4085,True,False
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,https://t.co/sIB5C6FDop,7836,photo,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1560,True,False
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,https://t.co/TZkiQZqwA6,8149,photo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1790,True,False
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,https://t.co/IU8S0n4oxn,13832,photo,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,3487,True,False
810984652412424192,2016-12-19 23:06:23,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,Sam,None,https://t.co/98tB8y7y7t ,5752,photo,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1590,True,False
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",https://twitter.com/dog_rates/status/810896069567610880/photo/1,11,10,Hunter,None,https://t.co/zW1o0W4AYV,9770,photo,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1990,True,False
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,https://t.co/MXd0AGDsRJ,11831,photo,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,2936,True,False
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,https://twitter.com/dog_rates/status/810284430598270976/photo/1,13,10,Phil,None,https://t.co/9p6ECXJMMu,38300,photo,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,12703,True,False
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,None,https://t.co/DrsrQkEfnb,15852,photo,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,3730,True,False
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,None,https://t.co/HIraYS1Bzo,16727,photo,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,4338,True,False
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 ",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,None,https://t.co/EMdnCugNbo,7481,photo,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1634,True,False
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,https://twitter.com/dog_rates/status/809220051211603969/photo/1,12,10,Kyro,None,https://t.co/wHu15q2Q6p,21534,photo,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,6263,True,False
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,https://t.co/nadm8yWZ4h,14274,photo,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,3895,True,False
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,https://t.co/Zrrcw29o13,10912,photo,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,3377,True,False
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,https://twitter.com/dog_rates/status/808501579447930884/photo/1,12,10,Koda,None,https://t.co/SQhyqrr8px,12197,photo,https://pbs.twimg.com/media/Czhf4XtUsAADGoY.jpg,2893,True,False
808344865868283904,2016-12-12 16:16:49,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,None,https://t.co/hfi264QwYM,45938,,,23097,False,False
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,https://twitter.com/dog_rates/status/808001312164028416/photo/1,12,10,Cooper,None,https://t.co/O9iGgvfuzl,13584,photo,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,3933,True,False
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,https://t.co/DkBYaCAg2d,121825,photo,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,60318,True,False
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,https://t.co/fhgP6vSfhX,14072,photo,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,4251,True,False
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",https://twitter.com/dog_rates/status/806629075125202948/photo/1,13,10,None,None,https://t.co/f1h2Fsalv9,81278,photo,https://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg,38881,True,False
806576416489959424,2016-12-07 19:09:37,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,https://twitter.com/deadspin/status/806570933175652352,13,10,None,None,https://t.co/QrFkqgHR1G,5237,photo,https://pbs.twimg.com/tweet_video_thumb/CzGD8JBXAAcJSfH.jpg,2138,False,False
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,https://t.co/BCB87qUU0h,11037,photo,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,2635,True,False
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,None,https://t.co/IZidSrBvhi,6933,photo,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1336,True,False
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,https://t.co/Zcwr8LgoO8,8934,photo,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,2123,True,False
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,https://t.co/SgpBVYIL18,7123,photo,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,2037,True,False
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,https://twitter.com/dog_rates/status/805520635690676224/photo/1,13,10,Zeke,None,https://t.co/zacX7S6GyJ,6199,photo,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1840,True,False
805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ",https://twitter.com/dog_rates/status/805487436403003392/photo/1,12,10,Sansa,None,https://t.co/1JUduNuaWl,9476,photo,https://pbs.twimg.com/media/Cy2qiTxWEAEwkph.jpg,2819,True,False
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 ,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,None,https://t.co/lHy4Xbyhd9,8415,photo,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1897,True,False
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,https://t.co/kQVQoOW9NZ,14865,photo,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,4293,True,False
804475857670639616,2016-12-02 00:02:45,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
",https://twitter.com/bvuepd/status/804417859124273152,13,10,None,None,https://t.co/LEZ8jR5txd,6656,photo,https://pbs.twimg.com/media/Cync8doUkAEt3t0.jpg,2237,False,False
804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,https://twitter.com/dog_rates/status/804026241225523202/photo/1,13,10,Bo,None,https://t.co/U7FvBZo6Bq,48261,photo,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,18058,True,False
803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,None,https://t.co/yPbCALoy2n,8379,photo,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,2070,True,False
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,None,https://t.co/jxQhxoPsgL,10846,photo,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,2755,True,False
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,None,https://t.co/yLm7hQ6UXh,9762,photo,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,2237,True,False
802600418706604034,2016-11-26 19:50:26,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable ,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,None,https://t.co/urhl90ZE1O,7699,,,1636,False,False
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,None,https://t.co/EFfLCP7oQv,9674,photo,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,2794,True,False
802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,https://twitter.com/dog_rates/status/802323869084381190/photo/1,13,10,Severus,None,https://t.co/aX4brLLpWZ,17588,photo,https://pbs.twimg.com/media/CyJtSmAUkAA-1w3.jpg,6515,True,False
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,None,https://t.co/4fY2bsAm65,8347,photo,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1903,True,False
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,None,https://t.co/p1RD39XjUe,8869,photo,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,2294,True,False
801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 ,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,None,https://t.co/bC69RrW559,6558,photo,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,925,True,False
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 ,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,None,https://t.co/R6wJyC2Tey,26544,photo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,6641,True,False
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,https://twitter.com/dog_rates/status/800751577355128832/photo/1,12,10,Mauve,None,https://t.co/4UwCTW3lXG,11373,photo,https://pbs.twimg.com/media/CxzXOyAWgAgkvYe.jpg,3093,True,False
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,None,https://t.co/ILHGs0e6Dm,14225,photo,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,3352,True,False
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,https://twitter.com/dog_rates/status/800141422401830912/photo/1,13,10,Peaches,None,https://t.co/pbKOesr8Tg,16561,photo,https://pbs.twimg.com/media/CxqsX8wXcAEnc3u.jpg,2853,True,False
800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined ,https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,None,doggo,https://t.co/gQqRBfkX4I,30737,photo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,14681,True,False
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,https://twitter.com/dog_rates/status/799757965289017345/photo/1,13,10,Sobe,doggo,https://t.co/OiH8PaOxB1,9094,photo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,2410,True,False
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,None,https://t.co/bpLuQuxzHZ,8698,photo,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,2129,True,False
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,https://twitter.com/dog_rates/status/799297110730567681/photo/1,11,10,Jeffrey,None,https://t.co/YDtZcAiMAf,10744,photo,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,3088,True,False
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,https://twitter.com/dog_rates/status/799063482566066176/photo/1,11,10,Mister,None,https://t.co/BXJFKOVnJm,8768,photo,https://pbs.twimg.com/media/CxbX_n3XUAAoi-X.jpg,2742,True,False
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him ,https://twitter.com/dog_rates/status/798933969379225600/photo/1,12,10,Iroh,None,https://t.co/KJAKO2kXsL,14263,photo,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,4996,True,False
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,None,https://t.co/8yvpacwBcu,8045,photo,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1601,True,False
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,None,https://t.co/jG1PAFkB81,11244,photo,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,2843,True,False
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,https://twitter.com/dog_rates/status/797545162159308800/photo/1,12,10,Cassie,None,https://t.co/Ia19irLwyB,15710,photo,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,5416,True,False
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,https://twitter.com/dog_rates/status/797236660651966464/photo/1,12,10,Pancake,None,https://t.co/6kqsAjJNhi,21685,photo,https://pbs.twimg.com/media/CxBafirWgAAV8o4.jpg,7395,True,False
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,None,https://t.co/Jgnuiyvq06,8312,photo,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,2120,True,False
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,https://twitter.com/dog_rates/status/796759840936919040/photo/1,11,10,Romeo,None,https://t.co/6hx7ur6sNI,12870,photo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,3410,True,False
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,doggo,https://t.co/bvkkqOjNDV,8215,photo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1960,True,False
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,https://twitter.com/dog_rates/status/796387464403357696/photo/1,12,10,Snicku,None,https://t.co/cVLUasbKA5,11929,photo,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,4646,True,False
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,https://twitter.com/dog_rates/status/796149749086875649/photo/1,11,10,Ruby,None,https://t.co/y5KarNXWXt,35051,photo,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,15958,True,False
